Fighter_URL,Height,Weight,Reach,Stance,DoB
http://www.ufcstats.com/fighter-details/10559c53de0b950e,"5' 7""",145,--,Orthodox,"Oct 26, 1988"
http://www.ufcstats.com/fighter-details/e15d0a2519d6a0b5,"5' 7""",135,--,Orthodox,"Jun 23, 1981"
http://www.ufcstats.com/fighter-details/45fe6765c56d8018,"5' 7""",168,--,Orthodox,"Sep 29, 1982"
http://www.ufcstats.com/fighter-details/0d980975001ae3d8,"6' 2""",205,"76""",Orthodox,"Aug 09, 1990"
http://www.ufcstats.com/fighter-details/72db2a14ffa73ece,"5' 10""",155,"70""",Southpaw,"Dec 11, 1990"
http://www.ufcstats.com/fighter-details/289a3b69b85da7cd,--,170,--,,--
http://www.ufcstats.com/fighter-details/6d7886b094b471ac,"6' 3""",265,--,Southpaw,--
http://www.ufcstats.com/fighter-details/41904fc4d3f5bffc,"5' 11""",205,--,Orthodox,"May 07, 1968"
http://www.ufcstats.com/fighter-details/8d49545dadf9b919,"5' 10""",170,"71""",Orthodox,"Feb 22, 1984"
http://www.ufcstats.com/fighter-details/7bde387d50829adf,"5' 9""",145,"70""",Orthodox,"May 28, 1989"
http://www.ufcstats.com/fighter-details/d8c7c61b176e3994,"5' 8""",135,"65""",Orthodox,"Jul 07, 1991"
http://www.ufcstats.com/fighter-details/787bb1f087ccff8a,"6' 4""",245,"81""",Orthodox,"Apr 12, 1990"
http://www.ufcstats.com/fighter-details/8a04d94dfcfab159,"5' 4""",125,--,,--
http://www.ufcstats.com/fighter-details/917e53fa0adea0d3,"5' 10""",145,"68""",Orthodox,"Jul 14, 1979"
http://www.ufcstats.com/fighter-details/a2b12c3f3d60ff69,"5' 9""",170,"72""",Orthodox,"Jul 14, 1987"
http://www.ufcstats.com/fighter-details/e5dc36e0aba7e9da,"5' 7""",145,--,,--
http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889,"6' 0""",155,"75""",Southpaw,"May 22, 1992"
http://www.ufcstats.com/fighter-details/ac5a7400da3a9a41,"5' 5""",125,"67""",Southpaw,"Sep 13, 1992"
http://www.ufcstats.com/fighter-details/4f7e290e71d60f87,"6' 3""",265,--,Orthodox,"Aug 16, 1971"
http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0,"5' 7""",155,"70""",Orthodox,"Aug 05, 1994"
http://www.ufcstats.com/fighter-details/70167689d6a01793,"5' 11""",155,--,Orthodox,"May 17, 1977"
http://www.ufcstats.com/fighter-details/a1b0715c4fd2dbd3,"5' 6""",125,--,Orthodox,"Apr 07, 1990"
http://www.ufcstats.com/fighter-details/e4770d5ed44a3970,"6' 1""",170,--,Orthodox,"Aug 07, 1972"
http://www.ufcstats.com/fighter-details/8e5bfd4e82352340,"6' 1""",145,"73""",Orthodox,"Sep 16, 1983"
http://www.ufcstats.com/fighter-details/cc6f9d1e89f3449a,"5' 5""",135,"67""",Orthodox,"May 08, 1981"
http://www.ufcstats.com/fighter-details/a4a80dd7336ffd59,"5' 5""",135,--,Orthodox,"Feb 05, 1996"
http://www.ufcstats.com/fighter-details/effd0b70e6749ab2,"5' 2""",125,--,,--
http://www.ufcstats.com/fighter-details/14e797332ea32cdb,"5' 6""",135,"68""",Southpaw,"Apr 30, 1982"
http://www.ufcstats.com/fighter-details/6ded9184b2284645,"5' 8""",125,"72""",Orthodox,"Jan 21, 1987"
http://www.ufcstats.com/fighter-details/42883268854b78be,"6' 0""",155,--,,--
http://www.ufcstats.com/fighter-details/15edcf67ccf5be84,"5' 7""",155,--,Orthodox,"Nov 04, 1980"
http://www.ufcstats.com/fighter-details/2f1700b3a4a09bc7,"6' 2""",170,--,Orthodox,"Sep 22, 1982"
http://www.ufcstats.com/fighter-details/2db0c114414d4f06,"5' 4""",125,"63""",,"Mar 09, 1989"
http://www.ufcstats.com/fighter-details/a24e080000fa7a35,"5' 8""",194,--,Orthodox,--
http://www.ufcstats.com/fighter-details/b72a60a0cadff408,"5' 3""",125,"63""",Orthodox,"Aug 28, 1984"
http://www.ufcstats.com/fighter-details/de45aaae23dfa392,"5' 10""",155,"71""",Orthodox,"Jan 23, 1990"
http://www.ufcstats.com/fighter-details/96a221341035b701,"5' 10""",155,--,,--
http://www.ufcstats.com/fighter-details/cb6783c39c01d896,"5' 10""",170,--,Orthodox,"Feb 09, 1977"
http://www.ufcstats.com/fighter-details/8c0580d4fff106c1,"5' 9""",185,"71""",Southpaw,"Oct 24, 1991"
http://www.ufcstats.com/fighter-details/63eedfcc73071d41,"5' 9""",185,--,Orthodox,"Nov 20, 1970"
http://www.ufcstats.com/fighter-details/946db8a378903cc3,"6' 0""",155,"74""",Southpaw,"Jul 05, 1995"
http://www.ufcstats.com/fighter-details/700a674c042b7a96,"5' 10""",135,"71""",Orthodox,"Sep 11, 1987"
http://www.ufcstats.com/fighter-details/f74e037b97917027,"5' 11""",170,--,Orthodox,"Jan 06, 1978"
http://www.ufcstats.com/fighter-details/69db199087a1a792,"5' 7""",155,--,,--
http://www.ufcstats.com/fighter-details/e7f51d9f9e9259e7,"6' 1""",155,"75""",Orthodox,"Jul 26, 1992"
http://www.ufcstats.com/fighter-details/09439946214993bc,"5' 10""",155,"72""",Orthodox,"Feb 07, 1990"
http://www.ufcstats.com/fighter-details/db8b800176d26f6e,"5' 11""",155,--,,--
http://www.ufcstats.com/fighter-details/6bb1d2b714d4b3bc,"5' 11""",155,--,Orthodox,"Jun 05, 1976"
http://www.ufcstats.com/fighter-details/b27a1fcb56a3035a,"6' 0""",185,"74""",Orthodox,"Aug 06, 1992"
http://www.ufcstats.com/fighter-details/83825fad27ab3581,"5' 11""",185,--,Orthodox,"Aug 13, 1993"
http://www.ufcstats.com/fighter-details/42c96a9c4802e2e1,"6' 0""",154,--,Orthodox,"Mar 24, 1979"
http://www.ufcstats.com/fighter-details/160b931119c1bf91,--,185,--,,--
http://www.ufcstats.com/fighter-details/84ff027394f7e470,"5' 7""",155,"71""",Orthodox,"Nov 13, 1986"
http://www.ufcstats.com/fighter-details/91720876db0ee468,"6' 0""",170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/10ccdcd14c3dfcf1,--,--,--,,--
http://www.ufcstats.com/fighter-details/a58114c6dd0add64,"5' 11""",185,--,,--
http://www.ufcstats.com/fighter-details/c96518b7f6881004,"6' 3""",200,--,Orthodox,--
http://www.ufcstats.com/fighter-details/c1ea31a904fe08a9,"5' 8""",125,--,,"Aug 20, 1985"
http://www.ufcstats.com/fighter-details/762c69860eef65d8,"5' 7""",145,--,Orthodox,"Mar 26, 1992"
http://www.ufcstats.com/fighter-details/3e03cec9767d37e6,--,--,--,,--
http://www.ufcstats.com/fighter-details/81f1810f72df8f25,"5' 7""",155,--,,"Mar 06, 1985"
http://www.ufcstats.com/fighter-details/ad56b3f00ca38dfd,"6' 4""",240,"77""",Orthodox,"Nov 22, 1983"
http://www.ufcstats.com/fighter-details/4b4f6abdce986be6,"5' 8""",155,--,,"Jan 16, 1974"
http://www.ufcstats.com/fighter-details/ed133185689088b3,--,205,--,,"Oct 09, 1977"
http://www.ufcstats.com/fighter-details/fda067e842b07466,"6' 0""",230,--,,--
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,"6' 0""",145,"70""",Southpaw,"Apr 12, 1989"
http://www.ufcstats.com/fighter-details/5ca158b1cc9cb242,"6' 2""",230,--,Orthodox,--
http://www.ufcstats.com/fighter-details/e62b36885ecdac27,"6' 0""",205,--,Orthodox,"Apr 20, 1971"
http://www.ufcstats.com/fighter-details/8e5d953bdb9ae5e7,"5' 2""",115,"61""",Orthodox,"Sep 06, 1993"
http://www.ufcstats.com/fighter-details/bd85ca0bb4f26cfc,"5' 6""",135,--,Southpaw,"Oct 21, 1982"
http://www.ufcstats.com/fighter-details/e86af30738a5452a,"5' 11""",155,--,,--
http://www.ufcstats.com/fighter-details/26e3f3928b1891d9,"5' 4""",125,"61""",Orthodox,"May 18, 1992"
http://www.ufcstats.com/fighter-details/a0a680fe2f6cc8e6,"5' 10""",135,"67""",Orthodox,"Mar 31, 1986"
http://www.ufcstats.com/fighter-details/af1e5c64b8663aa0,"5' 6""",155,--,Orthodox,"Apr 29, 1982"
http://www.ufcstats.com/fighter-details/489413d3be819647,--,155,--,,"Aug 08, 1983"
http://www.ufcstats.com/fighter-details/ac29d508d78384c9,"6' 3""",249,"75""",Orthodox,"Sep 15, 1992"
http://www.ufcstats.com/fighter-details/1e35aa8955794580,"5' 6""",125,--,Orthodox,"May 25, 1983"
http://www.ufcstats.com/fighter-details/0a66de3a797cf73a,--,155,--,,--
http://www.ufcstats.com/fighter-details/3a28e1e641366308,"5' 10""",155,"71""",Orthodox,"Aug 29, 1989"
http://www.ufcstats.com/fighter-details/e90f4291f93708e6,"5' 8""",170,"69""",Switch,"Feb 23, 1991"
http://www.ufcstats.com/fighter-details/b4880ef2f838d4e1,"5' 3""",125,--,Orthodox,"Jun 12, 1984"
http://www.ufcstats.com/fighter-details/0778f94eb5d588a5,"5' 10""",135,"73""",Orthodox,"Jul 21, 1986"
http://www.ufcstats.com/fighter-details/513e84bfe65ff509,"5' 7""",145,"68""",Orthodox,"Jan 28, 1995"
http://www.ufcstats.com/fighter-details/3be081c29bf734d9,"5' 7""",155,"70""",Southpaw,"Sep 22, 1978"
http://www.ufcstats.com/fighter-details/94535f76f43b466a,"5' 9""",145,"72""",Orthodox,"Apr 28, 1991"
http://www.ufcstats.com/fighter-details/b2acebbef8da14ea,"5' 7""",170,"68""",Switch,"Oct 07, 1974"
http://www.ufcstats.com/fighter-details/28d8638ea0a71908,"5' 6""",155,--,Orthodox,"Mar 03, 1981"
http://www.ufcstats.com/fighter-details/be5aab761c40ef35,"5' 9""",170,"68""",Southpaw,"Sep 15, 1983"
http://www.ufcstats.com/fighter-details/1ebdcb7488d0ebee,"5' 4""",115,--,Orthodox,"Aug 12, 1986"
http://www.ufcstats.com/fighter-details/2ff2e6e5abea3e53,"5' 10""",170,--,Orthodox,"Sep 19, 1987"
http://www.ufcstats.com/fighter-details/e45cfa47f504033a,"6' 2""",155,"74""",Southpaw,"Feb 28, 1990"
http://www.ufcstats.com/fighter-details/69c071bc2621e8b0,"5' 10""",135,--,,--
http://www.ufcstats.com/fighter-details/270b89c00ef0c55c,"6' 2""",242,"76""",Orthodox,"May 18, 1979"
http://www.ufcstats.com/fighter-details/de47c33e48b0ce38,"5' 11""",155,"74""",Orthodox,"Aug 13, 1985"
http://www.ufcstats.com/fighter-details/ff175a137b395e2b,"6' 2""",205,"76""",Orthodox,"Feb 29, 1984"
http://www.ufcstats.com/fighter-details/1bda4867f1baceac,--,155,--,,"Apr 21, 1986"
http://www.ufcstats.com/fighter-details/4e0692ad070976e4,"6' 0""",170,"74""",Orthodox,"May 26, 1985"
http://www.ufcstats.com/fighter-details/279093302a6f44b3,"6' 5""",216,--,Orthodox,"Mar 30, 1959"
http://www.ufcstats.com/fighter-details/c730a0be691dc081,"6' 0""",170,"77""",Orthodox,"Dec 05, 1993"
http://www.ufcstats.com/fighter-details/7f98d9d5a10fa25c,--,155,--,,--
http://www.ufcstats.com/fighter-details/7026eca45f65377b,"5' 9""",145,"68""",Orthodox,"Sep 06, 1988"
http://www.ufcstats.com/fighter-details/fbbde91f7bc2d3c5,"6' 3""",249,--,Orthodox,"Jan 17, 1966"
http://www.ufcstats.com/fighter-details/8cad40a75e5c97f5,"6' 0""",185,"76""",Orthodox,"Jul 22, 1983"
http://www.ufcstats.com/fighter-details/68c4ca70067bf282,"6' 1""",265,--,Orthodox,"Jul 19, 1988"
http://www.ufcstats.com/fighter-details/dee294e9717012c2,"5' 7""",125,"71""",Switch,"May 19, 1990"
http://www.ufcstats.com/fighter-details/c10eb2f12c489f6d,"5' 5""",135,--,Southpaw,"Apr 29, 1983"
http://www.ufcstats.com/fighter-details/803bebcfb6d6f506,"6' 2""",155,"74""",Switch,"Aug 11, 1995"
http://www.ufcstats.com/fighter-details/052ceb8976695342,"6' 3""",265,--,Orthodox,--
http://www.ufcstats.com/fighter-details/fb1538b46877a695,"6' 0""",170,"73""",Orthodox,"Jul 13, 1979"
http://www.ufcstats.com/fighter-details/3f11b5d4bd76a6d9,"6' 1""",241,"75""",Orthodox,"May 12, 1980"
http://www.ufcstats.com/fighter-details/51e86de150ee8be6,"5' 10""",155,"72""",Orthodox,"Feb 27, 1987"
http://www.ufcstats.com/fighter-details/c44acf87e376c62b,"6' 1""",205,--,Orthodox,"Sep 25, 1974"
http://www.ufcstats.com/fighter-details/2391a73686200c5d,--,--,--,,--
http://www.ufcstats.com/fighter-details/ae954fd497025462,--,145,--,,--
http://www.ufcstats.com/fighter-details/af5b208e97f5d382,"6' 1""",185,"76""",Orthodox,"Oct 03, 1978"
http://www.ufcstats.com/fighter-details/82d6a9ae41aac3f7,"6' 2""",225,--,Orthodox,--
http://www.ufcstats.com/fighter-details/a9c45a8b21eabadc,"5' 9""",183,--,Orthodox,--
http://www.ufcstats.com/fighter-details/aae0897825336b1a,"5' 10""",185,--,Orthodox,"Mar 11, 1967"
http://www.ufcstats.com/fighter-details/194fc025f9355db6,"5' 10""",185,--,Switch,"Nov 20, 1958"
http://www.ufcstats.com/fighter-details/52d92050a046bc17,"5' 9""",190,--,Orthodox,"Jul 18, 1979"
http://www.ufcstats.com/fighter-details/429e7d3725852ce9,"6' 1""",175,--,Southpaw,"Dec 12, 1966"
http://www.ufcstats.com/fighter-details/36877f0e62b25b96,"6' 0""",183,--,Orthodox,"Apr 11, 1975"
http://www.ufcstats.com/fighter-details/b807814d977682eb,"5' 8""",150,--,Southpaw,"Dec 06, 1965"
http://www.ufcstats.com/fighter-details/0c3838c8f7c620c2,"5' 9""",200,--,Orthodox,"Aug 14, 1974"
http://www.ufcstats.com/fighter-details/84283233ec42be5f,"6' 2""",210,--,Orthodox,"Oct 04, 1985"
http://www.ufcstats.com/fighter-details/e4a9dbade7c7e1a7,"6' 4""",242,--,Orthodox,"Jul 14, 1978"
http://www.ufcstats.com/fighter-details/079488710f012779,"5' 10""",181,--,Orthodox,--
http://www.ufcstats.com/fighter-details/722b870449243083,"5' 11""",170,--,,"Feb 04, 1980"
http://www.ufcstats.com/fighter-details/242d36d241b43c12,"5' 9""",145,"70""",Southpaw,"Jul 11, 1988"
http://www.ufcstats.com/fighter-details/a6bbd3df469c6bea,"6' 4""",185,"79""",Orthodox,"Sep 26, 1981"
http://www.ufcstats.com/fighter-details/12d855d12a624da2,"6' 0""",170,--,,--
http://www.ufcstats.com/fighter-details/3e514f437c51ce0a,"6' 1""",290,--,Orthodox,--
http://www.ufcstats.com/fighter-details/7559395ad833c074,"5' 7""",125,"68""",Orthodox,"Apr 13, 1992"
http://www.ufcstats.com/fighter-details/6e4acc2c115215b5,"6' 4""",185,--,Orthodox,--
http://www.ufcstats.com/fighter-details/a26198ba5093147e,"5' 10""",155,"72""",Orthodox,"Feb 26, 1984"
http://www.ufcstats.com/fighter-details/113df4fde64735c6,"5' 8""",135,"69""",Orthodox,"Dec 18, 1985"
http://www.ufcstats.com/fighter-details/e8b731feff72294b,"5' 5""",125,"66""",Orthodox,"Aug 09, 1993"
http://www.ufcstats.com/fighter-details/8be158ca1e5ea6a0,"6' 1""",170,"76""",Switch,"Sep 14, 1984"
http://www.ufcstats.com/fighter-details/2db65fc038c0018e,"5' 9""",135,--,Orthodox,"Oct 25, 1987"
http://www.ufcstats.com/fighter-details/bb0d290026d7681d,"5' 4""",125,"67""",Orthodox,"May 03, 1985"
http://www.ufcstats.com/fighter-details/601964f9654f911a,"5' 5""",135,"69""",Orthodox,"Sep 28, 1991"
http://www.ufcstats.com/fighter-details/3f1d23b01c552a13,"5' 10""",170,"71""",Orthodox,"Jan 08, 1991"
http://www.ufcstats.com/fighter-details/6d12031661db8ac8,"6' 2""",205,--,Orthodox,"May 03, 1967"
http://www.ufcstats.com/fighter-details/f046d724d2a84ac5,"5' 10""",155,"73""",Southpaw,"Oct 11, 1989"
http://www.ufcstats.com/fighter-details/5eb50529a8418b77,"5' 10""",170,"73""",Switch,"May 02, 1993"
http://www.ufcstats.com/fighter-details/642862d6d63605cd,"6' 2""",255,"76""",Southpaw,"Oct 23, 1985"
http://www.ufcstats.com/fighter-details/bfc2fc38a0e20211,"5' 8""",145,"70""",Orthodox,"Jul 29, 1981"
http://www.ufcstats.com/fighter-details/068f8a189a47fea6,"6' 7""",258,"80""",Orthodox,"Jul 05, 1986"
http://www.ufcstats.com/fighter-details/fcffee71cff5530e,"6' 3""",205,"77""",Orthodox,"Mar 16, 1979"
http://www.ufcstats.com/fighter-details/20205040232ed0f3,"5' 6""",145,"68""",Orthodox,"Apr 20, 1984"
http://www.ufcstats.com/fighter-details/887961364be5ceb3,"5' 10""",155,"71""",Orthodox,"Sep 09, 1986"
http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d,"5' 11""",170,"76""",Orthodox,"Nov 29, 1985"
http://www.ufcstats.com/fighter-details/7fb4234670271505,"6' 6""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/fdf18227faa596dd,"6' 1""",205,"73""",Orthodox,"May 15, 1978"
http://www.ufcstats.com/fighter-details/ebef46976554f975,"5' 10""",145,"73""",Southpaw,"Feb 28, 1990"
http://www.ufcstats.com/fighter-details/dde70a112e053a6c,"5' 11""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/6741218640534d8b,"5' 9""",155,--,Orthodox,"Aug 08, 1988"
http://www.ufcstats.com/fighter-details/234f3767ff0e5701,"6' 6""",185,"79""",Orthodox,"Nov 12, 1982"
http://www.ufcstats.com/fighter-details/36a432f22144843e,"6' 6""",265,--,Orthodox,"Jan 18, 1971"
http://www.ufcstats.com/fighter-details/60ba33c3f555a7a3,"5' 11""",145,"74""",Orthodox,"Oct 14, 1988"
http://www.ufcstats.com/fighter-details/950d0ef5c17157c5,"6' 3""",220,"78""",Orthodox,"May 02, 1984"
http://www.ufcstats.com/fighter-details/5108b169b5fe1f86,"5' 10""",145,--,,--
http://www.ufcstats.com/fighter-details/4fe1d105af549845,"5' 10""",135,--,,--
http://www.ufcstats.com/fighter-details/b3fb8d2293e17a59,"6' 3""",215,--,Orthodox,"Apr 24, 1978"
http://www.ufcstats.com/fighter-details/eb84192d1a97f69e,--,170,--,,--
http://www.ufcstats.com/fighter-details/d4691518d012b9e7,"5' 6""",135,"66""",Orthodox,"Mar 01, 1995"
http://www.ufcstats.com/fighter-details/4c7781da8c6cae93,"6' 1""",170,"74""",Southpaw,"Oct 01, 1983"
http://www.ufcstats.com/fighter-details/1e7483dbff40b84b,"5' 11""",170,"73""",Orthodox,"Feb 06, 1977"
http://www.ufcstats.com/fighter-details/dd12382f28296f7b,"5' 9""",145,"71""",Orthodox,"Mar 14, 1986"
http://www.ufcstats.com/fighter-details/feaf00f3373435d6,"5' 8""",155,"68""",Orthodox,"Jun 16, 1986"
http://www.ufcstats.com/fighter-details/56fcb2c4d99f9d1b,"5' 7""",145,"72""",Orthodox,"Jan 03, 1987"
http://www.ufcstats.com/fighter-details/2963369e327e1979,"5' 10""",145,--,,"Jul 24, 1990"
http://www.ufcstats.com/fighter-details/1abfb658cd4f8533,"6' 3""",230,--,,"Dec 20, 1975"
http://www.ufcstats.com/fighter-details/9f1641c08cf8fbe2,"5' 10""",155,"71""",Orthodox,"Dec 30, 1981"
http://www.ufcstats.com/fighter-details/da0f33e4255f99eb,"6' 0""",240,--,Orthodox,"Dec 09, 1972"
http://www.ufcstats.com/fighter-details/ce25b4ed82b1811b,"5' 10""",214,--,,"Aug 04, 1977"
http://www.ufcstats.com/fighter-details/ccd1299e0345e0ce,"5' 9""",155,"71""",Orthodox,"Mar 30, 1983"
http://www.ufcstats.com/fighter-details/c47df9303d318c67,"5' 7""",155,"70""",Orthodox,"Dec 08, 1981"
http://www.ufcstats.com/fighter-details/cc98d857b148e33a,"6' 0""",185,--,Orthodox,"Apr 15, 1982"
http://www.ufcstats.com/fighter-details/0c9c0a43d3f3f49d,"6' 0""",185,"73""",Orthodox,"Jun 25, 1983"
http://www.ufcstats.com/fighter-details/4d74641fac830182,"5' 11""",170,--,Orthodox,--
http://www.ufcstats.com/fighter-details/a0c139b34f11421a,"5' 9""",155,"69""",Orthodox,"Jan 05, 1979"
http://www.ufcstats.com/fighter-details/3956bdc8ab2e54b3,"5' 9""",155,"72""",Orthodox,"Nov 24, 1985"
http://www.ufcstats.com/fighter-details/04d5718ed2661e8c,"5' 7""",155,"69""",Orthodox,"Jan 25, 1977"
http://www.ufcstats.com/fighter-details/b40e65d71a8d4ce5,"6' 2""",185,--,,"Sep 04, 1986"
http://www.ufcstats.com/fighter-details/cc300e9aa3063431,"6' 0""",205,--,Orthodox,"May 19, 1977"
http://www.ufcstats.com/fighter-details/8377c5572cb356f3,"6' 0""",205,--,Orthodox,--
http://www.ufcstats.com/fighter-details/e5ca2bc2451a5956,"5' 2""",115,--,Orthodox,"May 28, 1988"
http://www.ufcstats.com/fighter-details/9f755fb04cc21499,"5' 9""",145,"69""",Orthodox,"Jun 08, 1984"
http://www.ufcstats.com/fighter-details/c7e9d15cfce52f1d,"6' 1""",225,--,Orthodox,"Jun 21, 1965"
http://www.ufcstats.com/fighter-details/7d06092326c52528,"5' 7""",145,--,Orthodox,--
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,"6' 5""",205,"79""",Orthodox,"Jan 15, 1987"
http://www.ufcstats.com/fighter-details/7e062824c175f975,"5' 11""",170,--,Orthodox,"Sep 09, 1973"
http://www.ufcstats.com/fighter-details/e62ce041bb7aeb1f,"6' 0""",170,--,Orthodox,"Nov 04, 1990"
http://www.ufcstats.com/fighter-details/583ee11abddfc581,"5' 9""",145,"72""",Orthodox,"Jun 06, 1988"
http://www.ufcstats.com/fighter-details/3974fa35c917af1d,"5' 8""",145,"71""",Orthodox,"May 21, 1982"
http://www.ufcstats.com/fighter-details/5be86bb2f78fef2f,"6' 3""",185,"75""",Orthodox,"Jun 03, 1975"
http://www.ufcstats.com/fighter-details/09422812370fbdfe,"5' 11""",205,--,Southpaw,"May 11, 1975"
http://www.ufcstats.com/fighter-details/d73e856f150744b2,--,155,--,,"Aug 26, 1986"
http://www.ufcstats.com/fighter-details/be9bdec19b7e9ffe,"6' 6""",245,--,Orthodox,"Nov 09, 1987"
http://www.ufcstats.com/fighter-details/b8980dd7e8fc5976,--,205,--,,"Aug 31, 1980"
http://www.ufcstats.com/fighter-details/8b1ed83b02303075,"5' 6""",135,"73""",Southpaw,"Apr 08, 1992"
http://www.ufcstats.com/fighter-details/c03a5022f8439f2a,"5' 10""",170,"71""",Orthodox,"Jul 23, 1986"
http://www.ufcstats.com/fighter-details/2eeaefbfc7f9fcff,"5' 7""",135,"65""",Orthodox,"Mar 13, 1982"
http://www.ufcstats.com/fighter-details/cd2e5a390821fb48,"5' 6""",145,"66""",Orthodox,"Oct 15, 1997"
http://www.ufcstats.com/fighter-details/f3a853544e4413c4,"5' 9""",170,--,Southpaw,"Feb 13, 1980"
http://www.ufcstats.com/fighter-details/c3bd649a9194e50c,"5' 10""",145,"70""",Orthodox,"May 18, 1984"
http://www.ufcstats.com/fighter-details/7107e53ebd7435fb,--,170,--,,"Dec 30, 1980"
http://www.ufcstats.com/fighter-details/9450848a71d53776,"5' 11""",170,"72""",Orthodox,"Sep 03, 1986"
http://www.ufcstats.com/fighter-details/49efbdc6c9f650c4,"6' 3""",235,--,Orthodox,"Mar 12, 1980"
http://www.ufcstats.com/fighter-details/5eedbf1e9601be35,"5' 11""",170,"71""",Southpaw,"Aug 23, 1977"
http://www.ufcstats.com/fighter-details/5898357a45a73674,"6' 0""",215,--,,--
http://www.ufcstats.com/fighter-details/b0826525fa17231d,"6' 3""",255,"78""",Orthodox,"Jul 16, 1976"
http://www.ufcstats.com/fighter-details/e9a3aeb207578eea,"5' 10""",205,"73""",Orthodox,"Jul 28, 1983"
http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,"5' 11""",170,"74""",Southpaw,"Mar 20, 1982"
http://www.ufcstats.com/fighter-details/3bad7ef643840f67,"5' 10""",155,"71""",Orthodox,"May 22, 1984"
http://www.ufcstats.com/fighter-details/ec664422b22d9787,"5' 5""",125,"68""",Orthodox,"Aug 01, 1988"
http://www.ufcstats.com/fighter-details/5449dcccd972ff83,"5' 8""",170,--,,"May 24, 1976"
http://www.ufcstats.com/fighter-details/879f6cae48d25baa,"5' 8""",145,"67""",Orthodox,"May 15, 1990"
http://www.ufcstats.com/fighter-details/4d44f37107f01b9b,"6' 0""",205,"74""",Southpaw,"May 15, 1983"
http://www.ufcstats.com/fighter-details/a789defa9086da46,"6' 1""",170,--,,"Jan 19, 1981"
http://www.ufcstats.com/fighter-details/a571770c4016736f,"6' 0""",205,"78""",Southpaw,"Jan 11, 1981"
